date,day_of_week,WeekStatus,NSM,Load_Type,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor
2018-01-03 07:30:00,Wednesday,Weekday,27000,Maximum_Load,53.523840963969405,11.455,0.729,0.026742,70.71,94.97
2018-01-03 07:45:00,Wednesday,Weekday,27900,Maximum_Load,54.51632960246162,17.666,1.407,0.027241,67.62,90.37
2018-01-03 08:00:00,Wednesday,Weekday,28800,Maximum_Load,57.92868125798971,13.382,2.132,0.028871,79.33,92.18
2018-01-03 08:15:00,Wednesday,Weekday,29700,Maximum_Load,57.01211729619753,21.244,1.7,0.028334,80.46,98.6
2018-01-03 08:30:00,Wednesday,Weekday,30600,Medium_Load,26.752690620621195,10.42,0.718,0.013278,96.06,96.3
2018-01-03 08:45:00,Wednesday,Weekday,31500,Maximum_Load,51.44896364643931,11.538,0.935,0.025551,97.56,98.83
2018-01-03 09:00:00,Wednesday,Weekday,32400,Medium_Load,33.659644185145964,8.32,1.061,0.016846,72.96,96.82
2018-01-03 09:15:00,Wednesday,Weekday,33300,Medium_Load,28.153756630822667,9.151,1.207,0.014095,72.17,97.57
2018-01-03 09:30:00,Wednesday,Weekday,34200,Medium_Load,26.551085689572616,9.161,0.253,0.013324,83.8,95.67
2018-01-03 09:45:00,Wednesday,Weekday,35100,Maximum_Load,51.50706467680837,15.579,2.123,0.025839,98.4,94.31
2018-01-03 10:00:00,Wednesday,Weekday,36000,Maximum_Load,57.84319033820232,15.838,1.4,0.028986,91.4,94.09
2018-01-03 10:15:00,Wednesday,Weekday,36900,Maximum_Load,53.49661446910201,13.974,2.619,0.026643,67.04,98.35
2018-01-03 10:30:00,Wednesday,Weekday,37800,Maximum_Load,54.417187586092105,18.131,0.713,0.027187,93.26,96.49
2018-01-03 10:45:00,Wednesday,Weekday,38700,Medium_Load,19.95766217182215,6.963,0.097,0.009964,94.44,94.23
2018-01-03 11:00:00,Wednesday,Weekday,39600,Maximum_Load,51.275550742178474,13.217,0.412,0.025577,76.17,96.05
2018-01-03 11:15:00,Wednesday,Weekday,40500,Maximum_Load,56.3156394964814,14.935,0.054,0.028089,75.93,98.03
2018-01-03 11:30:00,Wednesday,Weekday,41400,Medium_Load,28.01870402581147,8.182,0.512,0.013945,83.01,96.75
2018-01-03 11:45:00,Wednesday,Weekday,42300,Maximum_Load,57.0547132593851,16.548,0.914,0.028509,95.84,93.09
2018-01-03 12:00:00,Wednesday,Weekday,43200,Medium_Load,26.952456990228846,9.933,0.86,0.013609,70.77,96.86
2018-01-03 12:15:00,Wednesday,Weekday,44100,Medium_Load,24.80570062912088,7.129,0.202,0.012441,84.82,95.41
2018-01-03 12:30:00,Wednesday,Weekday,45000,Medium_Load,23.779878953901363,9.409,0.905,0.011952,81.66,98.33
2018-01-03 12:45:00,Wednesday,Weekday,45900,Maximum_Load,55.86668543069618,14.648,0.901,0.027982,76.19,99.12
2018-01-03 13:00:00,Wednesday,Weekday,46800,Maximum_Load,57.46422496930082,19.455,2.518,0.028738,86.49,99.22
2018-01-03 13:15:00,Wednesday,Weekday,47700,Medium_Load,25.014586764800775,8.8,0.229,0.012245,77.44,98.9
2018-01-03 13:30:00,Wednesday,Weekday,48600,Maximum_Load,58.630756059740214,19.118,2.338,0.02954,68.6,92.13
2018-01-03 13:45:00,Wednesday,Weekday,49500,Medium_Load,24.354792208551977,6.659,0.227,0.012175,94.53,91.63
2018-01-03 14:00:00,Wednesday,Weekday,50400,Light_Load,5.0591631941118465,1.272,0.005,0.002609,72.46,91.54
2018-01-03 14:15:00,Wednesday,Weekday,51300,Light_Load,7.968913273876997,2.557,0.023,0.003911,85.93,96.09
2018-01-03 14:30:00,Wednesday,Weekday,52200,Medium_Load,25.317916834778707,8.399,1.032,0.012695,98.43,90.39
2018-01-03 14:45:00,Wednesday,Weekday,53100,Medium_Load,24.75390979817077,6.226,0.659,0.012321,73.58,93.32
2018-01-03 15:00:00,Wednesday,Weekday,54000,Light_Load,11.841966682646785,3.165,0.19,0.006086,81.52,98.98
2018-01-03 15:15:00,Wednesday,Weekday,54900,Medium_Load,27.415905942172117,10.21,0.879,0.013581,87.66,93.26
2018-01-03 15:30:00,Wednesday,Weekday,55800,Medium_Load,20.707177034134872,7.498,0.391,0.01028,96.28,92.79
2018-01-03 15:45:00,Wednesday,Weekday,56700,Maximum_Load,59.60310104259486,14.111,2.443,0.029766,94.68,92.8
2018-01-03 16:00:00,Wednesday,Weekday,57600,Light_Load,0.0,0.0,0.0,2e-06,98.44,96.43
2018-01-03 16:15:00,Wednesday,Weekday,58500,Maximum_Load,61.45307311855749,20.01,1.435,0.030799,84.82,99.84
2018-01-03 16:30:00,Wednesday,Weekday,59400,Maximum_Load,54.13808345932937,16.206,0.03,0.027161,66.25,90.83
2018-01-03 16:45:00,Wednesday,Weekday,60300,Medium_Load,24.4312967900455,5.868,0.635,0.012068,69.58,93.63
2018-01-03 17:00:00,Wednesday,Weekday,61200,Maximum_Load,54.81995128307908,18.97,1.05,0.027342,96.0,91.05
2018-01-03 17:15:00,Wednesday,Weekday,62100,Light_Load,9.155616298520542,3.517,0.272,0.004627,81.55,99.09
2018-01-03 17:30:00,Wednesday,Weekday,63000,Medium_Load,24.99921039619947,5.325,0.201,0.012481,75.83,90.3
2018-01-03 17:45:00,Wednesday,Weekday,63900,Maximum_Load,54.5998144334882,16.606,1.815,0.027281,89.46,91.44
2018-01-03 18:00:00,Wednesday,Weekday,64800,Light_Load,11.926754928068556,4.478,0.123,0.005806,97.55,95.87
2018-01-03 18:15:00,Wednesday,Weekday,65700,Maximum_Load,56.69678823925255,22.14,2.778,0.028084,89.5,96.42
2018-01-03 18:30:00,Wednesday,Weekday,66600,Maximum_Load,52.123588436887715,11.177,2.134,0.025917,74.32,95.81
2018-01-03 18:45:00,Wednesday,Weekday,67500,Maximum_Load,57.222021743007176,20.498,0.518,0.028652,70.86,97.85
2018-01-03 19:00:00,Wednesday,Weekday,68400,Medium_Load,26.572321009550016,6.81,0.723,0.013326,83.53,96.9
2018-01-03 19:15:00,Wednesday,Weekday,69300,Medium_Load,23.364178823256342,7.203,0.531,0.011625,70.29,91.83
2018-01-03 19:30:00,Wednesday,Weekday,70200,Light_Load,10.376415279086483,3.702,0.421,0.005187,94.68,94.11
2018-01-03 19:45:00,Wednesday,Weekday,71100,Light_Load,7.527282196330881,2.326,0.278,0.003665,72.08,90.25
2018-01-03 20:00:00,Wednesday,Weekday,72000,Light_Load,7.334979583624698,1.628,0.109,0.003761,88.29,97.59
2018-01-03 20:15:00,Wednesday,Weekday,72900,Light_Load,7.253260647701197,2.307,0.132,0.003495,67.12,97.36
2018-01-03 20:30:00,Wednesday,Weekday,73800,Maximum_Load,47.7156458291428,10.667,0.144,0.023885,69.79,98.47
2018-01-03 20:45:00,Wednesday,Weekday,74700,Maximum_Load,53.41990200119619,14.396,1.515,0.026601,87.9,90.32
2018-01-03 21:00:00,Wednesday,Weekday,75600,Maximum_Load,57.139519726376804,17.807,2.168,0.028378,88.4,92.37
2018-01-03 21:15:00,Wednesday,Weekday,76500,Maximum_Load,54.93276627128871,21.879,1.151,0.027608,95.53,98.39
2018-01-03 21:30:00,Wednesday,Weekday,77400,Maximum_Load,51.144440710432754,17.665,2.418,0.025455,98.71,91.44
2018-01-03 21:45:00,Wednesday,Weekday,78300,Maximum_Load,57.89389376557611,15.091,0.397,0.028941,89.88,97.85
2018-01-03 22:00:00,Wednesday,Weekday,79200,Medium_Load,24.104199521369814,9.047,1.074,0.012094,71.46,99.1
2018-01-03 22:15:00,Wednesday,Weekday,80100,Light_Load,4.335273528015431,1.063,0.005,0.002291,81.05,98.76
2018-01-03 22:30:00,Wednesday,Weekday,81000,Light_Load,14.618037385013045,4.046,0.667,0.007197,66.73,98.63
2018-01-03 22:45:00,Wednesday,Weekday,81900,Light_Load,4.840482216536733,1.594,0.074,0.002462,86.86,92.79
2018-01-03 23:00:00,Wednesday,Weekday,82800,Light_Load,10.638474533857131,3.001,0.058,0.005252,85.64,95.65
2018-01-03 23:15:00,Wednesday,Weekday,83700,Light_Load,5.692057697436186,1.969,0.282,0.002783,69.58,94.97
2018-01-03 23:30:00,Wednesday,Weekday,84600,Light_Load,8.407480503721466,2.775,0.313,0.004135,95.07,90.14
2018-01-03 23:45:00,Wednesday,Weekday,85500,Light_Load,5.293457109895473,1.765,0.14,0.002582,68.37,90.55
2018-01-04 00:00:00,Thursday,Weekday,0,Light_Load,4.282087456179024,1.216,0.084,0.002197,67.72,99.47
2018-01-04 00:15:00,Thursday,Weekday,900,Light_Load,9.566607634014227,2.019,0.122,0.004934,73.56,91.85
2018-01-04 00:30:00,Thursday,Weekday,1800,Light_Load,9.215871635403202,3.452,0.275,0.004783,97.61,99.29
2018-01-04 00:45:00,Thursday,Weekday,2700,Light_Load,11.433948332657193,2.456,0.257,0.005959,97.1,97.73
2018-01-04 01:00:00,Thursday,Weekday,3600,Medium_Load,-999.0,7.29,0.63,0.012373,69.96,93.64
2018-01-04 01:15:00,Thursday,Weekday,4500,Light_Load,14.661055382379475,3.818,0.339,0.00762,78.67,91.93
2018-01-04 01:30:00,Thursday,Weekday,5400,Light_Load,8.805040002311108,2.283,0.283,0.004417,81.91,93.37
2018-01-04 01:45:00,Thursday,Weekday,6300,Light_Load,9.700324043711637,2.38,0.448,0.004905,87.33,99.84
2018-01-04 02:00:00,Thursday,Weekday,7200,Medium_Load,20.924712264678313,5.322,0.997,0.010575,83.77,92.35
2018-01-04 02:15:00,Thursday,Weekday,8100,Light_Load,6.157747054632408,2.408,0.257,0.003066,80.37,98.78
2018-01-04 02:30:00,Thursday,Weekday,9000,Light_Load,9.559039101547931,3.77,0.128,0.004805,76.55,91.12
2018-01-04 02:45:00,Thursday,Weekday,9900,Light_Load,7.747316712759251,2.434,0.096,0.003909,97.91,90.61
2018-01-04 03:00:00,Thursday,Weekday,10800,Light_Load,8.563049405103907,2.611,0.247,0.004227,69.09,95.77
2018-01-04 03:15:00,Thursday,Weekday,11700,Light_Load,5.5505187328574195,1.164,0.27,0.002784,79.11,91.62
2018-01-04 03:30:00,Thursday,Weekday,12600,Light_Load,8.365840920414865,3.018,0.231,0.004105,70.08,96.0
2018-01-04 03:45:00,Thursday,Weekday,13500,Light_Load,8.355637674775208,1.956,0.047,0.004169,82.74,90.65
2018-01-04 04:00:00,Thursday,Weekday,14400,Medium_Load,21.458694940344284,4.904,0.928,0.010877,90.2,98.31
2018-01-04 04:15:00,Thursday,Weekday,15300,Medium_Load,26.927649534041773,7.669,1.005,0.013606,84.36,98.42
2018-01-04 04:30:00,Thursday,Weekday,16200,Light_Load,2.8998051592460934,0.782,0.035,0.001248,70.37,94.04
2018-01-04 04:45:00,Thursday,Weekday,17100,Light_Load,8.552714241793051,1.876,0.269,0.004312,77.08,97.82
2018-01-04 05:00:00,Thursday,Weekday,18000,Medium_Load,30.296778081476504,6.956,0.34,0.015159,74.61,95.67
2018-01-04 05:15:00,Thursday,Weekday,18900,Light_Load,10.041651613457248,4.001,0.214,0.004946,86.4,94.13
2018-01-04 05:30:00,Thursday,Weekday,19800,Light_Load,10.022897738111313,3.478,0.119,0.004947,67.11,97.9
2018-01-04 05:45:00,Thursday,Weekday,20700,Light_Load,5.307719975153946,1.697,0.158,0.002624,79.6,97.03
2018-01-04 06:00:00,Thursday,Weekday,21600,Maximum_Load,60.30718615945858,15.723,0.914,0.030209,85.78,90.72
2018-01-04 06:15:00,Thursday,Weekday,22500,Medium_Load,29.130154283806867,8.322,0.245,0.014506,94.71,92.9
2018-01-04 06:30:00,Thursday,Weekday,23400,Medium_Load,22.469229931313297,7.316,0.067,0.011294,88.94,97.25
2018-01-04 06:45:00,Thursday,Weekday,24300,Medium_Load,23.57571027455537,8.413,0.745,0.011856,97.64,99.03
2018-01-04 07:00:00,Thursday,Weekday,25200,Maximum_Load,58.763968134780065,22.876,1.753,0.029408,91.77,99.53
2018-01-04 07:15:00,Thursday,Weekday,26100,Maximum_Load,60.388442134950274,13.559,0.588,0.030181,90.12,94.69
2018-01-04 07:30:00,Thursday,Weekday,27000,Maximum_Load,51.205941894729136,12.204,0.007,0.025593,94.52,99.39
2018-01-04 07:45:00,Thursday,Weekday,27900,Maximum_Load,51.98886769082627,16.299,0.354,0.025998,89.59,96.48
2018-01-04 08:00:00,Thursday,Weekday,28800,Maximum_Load,54.568639730733494,21.156,0.833,0.02741,95.67,91.41
2018-01-04 08:15:00,Thursday,Weekday,29700,Medium_Load,18.486717911672454,5.371,0.484,0.009239,69.74,99.43
2018-01-04 08:30:00,Thursday,Weekday,30600,Medium_Load,25.05713548062827,8.188,1.11,0.012544,94.85,93.78
2018-01-04 08:45:00,Thursday,Weekday,31500,Maximum_Load,58.557230542089954,15.151,0.616,0.029216,69.19,99.99
2018-01-04 09:00:00,Thursday,Weekday,32400,Medium_Load,20.68408895129275,7.495,0.223,0.010239,89.89,97.4
2018-01-04 09:15:00,Thursday,Weekday,33300,Medium_Load,25.381320894925263,8.149,1.071,0.012629,89.48,92.09
2018-01-04 09:30:00,Thursday,Weekday,34200,Maximum_Load,53.25468788501406,14.718,1.353,0.026771,91.5,95.89
2018-01-04 09:45:00,Thursday,Weekday,35100,Medium_Load,29.919837846261753,9.231,1.034,0.014974,68.96,94.79
2018-01-04 10:00:00,Thursday,Weekday,36000,Maximum_Load,53.290624413600845,18.063,0.924,0.026586,94.48,94.89
2018-01-04 10:15:00,Thursday,Weekday,36900,Maximum_Load,59.55697926324575,14.455,2.498,0.029829,66.76,99.94
2018-01-04 10:30:00,Thursday,Weekday,37800,Maximum_Load,53.20763478756632,14.275,1.197,0.026474,69.79,98.28
2018-01-04 10:45:00,Thursday,Weekday,38700,Medium_Load,27.31352741600239,6.831,1.233,0.013527,90.02,95.52
2018-01-04 11:00:00,Thursday,Weekday,39600,Maximum_Load,55.7558368550881,21.858,1.116,0.027876,98.48,96.72
2018-01-04 11:15:00,Thursday,Weekday,40500,Maximum_Load,54.585182000457095,11.386,2.207,0.027424,75.15,92.14
2018-01-04 11:30:00,Thursday,Weekday,41400,Maximum_Load,52.62841429283807,11.12,0.147,0.026434,97.45,95.83
2018-01-04 11:45:00,Thursday,Weekday,42300,Maximum_Load,55.96928626395368,15.176,1.911,0.027936,85.86,91.97
2018-01-04 12:00:00,Thursday,Weekday,43200,Medium_Load,23.678394212545264,7.284,0.168,0.011807,72.07,94.14
2018-01-04 12:15:00,Thursday,Weekday,44100,Medium_Load,22.930701325575587,6.095,1.029,0.011537,96.88,90.22
2018-01-04 12:30:00,Thursday,Weekday,45000,Maximum_Load,59.41816822412716,22.067,2.866,0.029712,98.41,96.35
2018-01-04 12:45:00,Thursday,Weekday,45900,Maximum_Load,56.64259068247968,13.247,0.91,0.028354,87.53,97.87
2018-01-04 13:00:00,Thursday,Weekday,46800,Maximum_Load,56.930916855721605,15.538,1.602,0.028448,90.02,91.63
2018-01-04 13:15:00,Thursday,Weekday,47700,Maximum_Load,53.82520444416321,16.018,1.076,0.026856,89.91,90.8
2018-01-04 13:30:00,Thursday,Weekday,48600,Maximum_Load,54.44206495875009,13.09,1.668,0.027349,68.55,97.65
2018-01-04 13:45:00,Thursday,Weekday,49500,Maximum_Load,54.254269997946665,13.999,0.962,0.027144,73.75,90.15
2018-01-04 14:00:00,Thursday,Weekday,50400,Medium_Load,26.011716737502933,10.131,1.065,0.012914,67.08,96.12
2018-01-04 14:15:00,Thursday,Weekday,51300,Maximum_Load,56.92541035552752,17.308,0.089,0.028526,91.55,96.91
2018-01-04 14:30:00,Thursday,Weekday,52200,Maximum_Load,54.90924588906528,20.532,2.035,0.027366,82.15,90.5
2018-01-04 14:45:00,Thursday,Weekday,53100,Medium_Load,22.622065017458077,5.743,0.016,0.011294,80.78,93.35
2018-01-04 15:00:00,Thursday,Weekday,54000,Medium_Load,27.281711371079645,8.798,1.313,0.013727,94.54,95.0
2018-01-04 15:15:00,Thursday,Weekday,54900,Maximum_Load,55.10021160462501,19.431,0.112,0.027471,69.68,92.2
2018-01-04 15:30:00,Thursday,Weekday,55800,Maximum_Load,50.677490863687055,14.408,2.014,0.025268,96.27,99.68
2018-01-04 15:45:00,Thursday,Weekday,56700,Light_Load,1.5941157497609355,0.518,0.056,0.000996,68.07,91.57
2018-01-04 16:00:00,Thursday,Weekday,57600,Maximum_Load,55.89369152638142,20.828,2.406,0.027904,77.75,93.48
2018-01-04 16:15:00,Thursday,Weekday,58500,Medium_Load,22.51157860336689,5.136,0.145,0.011175,79.51,96.35
2018-01-04 16:30:00,Thursday,Weekday,59400,Medium_Load,26.29318638818936,7.124,0.467,0.013224,94.11,90.65
2018-01-04 16:45:00,Thursday,Weekday,60300,Maximum_Load,52.67314507340819,19.214,0.227,0.026311,89.82,92.73
2018-01-04 17:00:00,Thursday,Weekday,61200,Medium_Load,25.399557317485023,6.253,0.366,0.012946,94.66,95.44
2018-01-04 17:15:00,Thursday,Weekday,62100,Maximum_Load,53.86479541611372,16.764,1.641,0.026882,67.66,97.01
2018-01-04 17:30:00,Thursday,Weekday,63000,Light_Load,13.255762430819914,3.812,0.643,0.00662,87.94,93.6
2018-01-04 17:45:00,Thursday,Weekday,63900,Maximum_Load,57.85094697345593,19.263,0.735,0.028994,96.09,90.84
2018-01-04 18:00:00,Thursday,Weekday,64800,Medium_Load,29.041890700563492,9.688,0.495,0.014437,76.64,91.92
2018-01-04 18:15:00,Thursday,Weekday,65700,Maximum_Load,55.072143307357194,17.386,1.123,0.027553,66.23,92.11
2018-01-04 18:30:00,Thursday,Weekday,66600,Medium_Load,27.467082817344643,10.694,0.042,0.013757,92.51,90.3
2018-01-04 18:45:00,Thursday,Weekday,67500,Maximum_Load,55.27495023280343,12.993,1.903,0.027533,92.4,98.99
2018-01-04 19:00:00,Thursday,Weekday,68400,Light_Load,12.408774102301178,4.554,0.078,0.00618,68.24,97.58
2018-01-04 19:15:00,Thursday,Weekday,69300,Medium_Load,24.78231380423118,7.382,1.088,0.012355,74.51,98.74
2018-01-04 19:30:00,Thursday,Weekday,70200,Light_Load,3.807531978917619,1.265,0.079,0.001878,70.57,93.99
2018-01-04 19:45:00,Thursday,Weekday,71100,Light_Load,2.004135424238184,0.511,0.088,0.00096,81.48,96.99
2018-01-04 20:00:00,Thursday,Weekday,72000,Medium_Load,30.004933358693545,6.569,1.102,0.014947,67.14,95.46
2018-01-04 20:15:00,Thursday,Weekday,72900,Medium_Load,26.43551342245258,9.399,1.03,0.013373,69.13,98.41
2018-01-04 20:30:00,Thursday,Weekday,73800,Medium_Load,26.632770550125226,6.668,0.5,0.013433,77.28,94.44
2018-01-04 20:45:00,Thursday,Weekday,74700,Medium_Load,29.468943526874746,8.194,1.198,0.014807,72.49,96.14
2018-01-04 21:00:00,Thursday,Weekday,75600,Medium_Load,20.044795168822134,4.199,0.562,0.010094,92.2,91.24
2018-01-04 21:15:00,Thursday,Weekday,76500,Maximum_Load,53.92419635430458,17.797,0.456,0.026931,69.94,99.82
2018-01-04 21:30:00,Thursday,Weekday,77400,Medium_Load,24.2917905111549,8.198,1.084,0.01212,82.63,99.27
2018-01-04 21:45:00,Thursday,Weekday,78300,Medium_Load,27.226825699621045,10.355,0.554,0.013719,79.0,95.54
2018-01-04 22:00:00,Thursday,Weekday,79200,Medium_Load,22.92207932469735,8.669,1.029,0.011411,74.9,90.05
2018-01-04 22:15:00,Thursday,Weekday,80100,Light_Load,4.39587876945563,1.499,0.127,0.002299,84.37,99.86
2018-01-04 22:30:00,Thursday,Weekday,81000,Medium_Load,21.36895404700868,5.651,0.055,0.010753,78.71,93.75
2018-01-04 22:45:00,Thursday,Weekday,81900,Light_Load,11.448254228816062,3.147,0.449,0.005546,81.46,94.18
2018-01-04 23:00:00,Thursday,Weekday,82800,Light_Load,5.772403718590647,1.595,0.007,0.002882,92.38,93.18
2018-01-04 23:15:00,Thursday,Weekday,83700,Light_Load,6.343947547034565,1.433,0.031,0.002946,90.47,99.54
2018-01-04 23:30:00,Thursday,Weekday,84600,Light_Load,9.903494452183715,3.857,0.167,0.004915,66.56,91.64
2018-01-04 23:45:00,Thursday,Weekday,85500,Medium_Load,22.9031637752953,8.328,0.723,0.011309,77.18,90.67
2018-01-05 00:00:00,Friday,Weekday,0,Medium_Load,19.885154731733074,4.555,0.425,0.009807,84.3,92.07
2018-01-05 00:15:00,Friday,Weekday,900,Medium_Load,20.2548964788253,7.885,0.403,0.010254,91.19,93.77
2018-01-05 00:30:00,Friday,Weekday,1800,Light_Load,7.8295778098536255,2.886,0.168,0.003817,82.06,98.32
2018-01-05 00:45:00,Friday,Weekday,2700,Light_Load,9.491985291095665,3.643,0.06,0.004624,82.13,98.92
2018-01-05 01:00:00,Friday,Weekday,3600,Medium_Load,24.39326426844874,6.272,0.853,0.012108,96.93,90.76
2018-01-05 01:15:00,Friday,Weekday,4500,Medium_Load,26.291328111427205,7.023,0.264,0.013097,90.92,98.85
2018-01-05 01:30:00,Friday,Weekday,5400,Medium_Load,20.161487421977093,5.927,0.439,0.010152,72.16,99.2
2018-01-05 01:45:00,Friday,Weekday,6300,Light_Load,3.3640893770956755,0.824,0.163,0.001538,81.64,91.94
2018-01-05 02:00:00,Friday,Weekday,7200,Light_Load,14.761807748882724,4.326,0.685,0.007457,85.96,94.73
2018-01-05 02:15:00,Friday,Weekday,8100,Medium_Load,28.69835281641004,5.792,1.103,0.014174,96.37,97.21
2018-01-05 02:30:00,Friday,Weekday,9000,Light_Load,10.306915675695553,3.87,0.457,0.005122,68.95,94.59
2018-01-05 02:45:00,Friday,Weekday,9900,Medium_Load,23.020825987796684,5.351,0.789,0.011496,77.7,94.71
2018-01-05 03:00:00,Friday,Weekday,10800,Medium_Load,24.285981427808647,7.29,0.995,0.012151,84.43,99.19
2018-01-05 03:15:00,Friday,Weekday,11700,Light_Load,7.994968048599199,3.084,0.099,0.003879,68.54,93.34
2018-01-05 03:30:00,Friday,Weekday,12600,Medium_Load,28.94303834114957,10.541,0.658,0.014461,88.17,98.06
2018-01-05 03:45:00,Friday,Weekday,13500,Medium_Load,26.208348299335274,9.31,0.376,0.012939,80.86,93.92
2018-01-05 04:00:00,Friday,Weekday,14400,Light_Load,9.577741403863405,3.075,0.018,0.004783,84.78,91.95
2018-01-05 04:15:00,Friday,Weekday,15300,Medium_Load,24.497035194647502,7.037,0.294,0.012384,89.22,94.44
2018-01-05 04:30:00,Friday,Weekday,16200,Light_Load,10.377995200520253,3.001,0.133,0.005144,84.76,97.47
2018-01-05 04:45:00,Friday,Weekday,17100,Medium_Load,25.906968242293818,5.632,0.887,0.012896,90.76,98.35
2018-01-05 05:00:00,Friday,Weekday,18000,Light_Load,8.132068198237041,1.732,0.139,0.004079,73.47,94.41
2018-01-05 05:15:00,Friday,Weekday,18900,Medium_Load,22.770747483441188,8.395,0.246,0.011317,70.95,90.18
2018-01-05 05:30:00,Friday,Weekday,19800,Light_Load,7.659284773695103,2.158,0.005,0.003955,68.84,95.37
2018-01-05 05:45:00,Friday,Weekday,20700,Light_Load,4.761401888660133,1.004,0.095,0.002227,83.29,98.34
2018-01-05 06:00:00,Friday,Weekday,21600,Medium_Load,24.879582982039135,8.275,0.959,0.012561,85.53,99.14
2018-01-05 06:15:00,Friday,Weekday,22500,Maximum_Load,55.266734073894696,18.606,1.734,0.027496,88.46,95.3
2018-01-05 06:30:00,Friday,Weekday,23400,Maximum_Load,47.786444846181055,11.731,2.145,0.023864,90.29,92.79
2018-01-05 06:45:00,Friday,Weekday,24300,Medium_Load,24.30898138269849,6.859,0.697,0.012061,70.39,94.67
2018-01-05 07:00:00,Friday,Weekday,25200,Medium_Load,21.472359386186223,6.757,0.051,0.010672,97.94,98.46
2018-01-05 07:15:00,Friday,Weekday,26100,Maximum_Load,56.49591797655008,18.037,1.231,0.028248,95.22,95.17
2018-01-05 07:30:00,Friday,Weekday,27000,Medium_Load,26.911479230652983,8.133,0.565,0.013571,78.65,99.33
2018-01-05 07:45:00,Friday,Weekday,27900,Maximum_Load,53.72098054700405,14.657,2.282,0.027034,80.42,93.14
2018-01-05 08:00:00,Friday,Weekday,28800,Maximum_Load,56.64706626136575,12.109,1.86,0.028369,86.31,96.75
2018-01-05 08:15:00,Friday,Weekday,29700,Maximum_Load,56.77320080900518,11.608,0.755,0.028351,70.59,91.92
2018-01-05 08:30:00,Friday,Weekday,30600,Medium_Load,24.310852481764694,7.097,0.852,0.012177,74.58,98.05
2018-01-05 08:45:00,Friday,Weekday,31500,Medium_Load,29.602860925910974,7.122,1.231,0.014909,97.42,90.48
2018-01-05 09:00:00,Friday,Weekday,32400,Medium_Load,22.824775188980496,8.849,0.065,0.011527,71.15,94.12
2018-01-05 09:15:00,Friday,Weekday,33300,Medium_Load,29.4140971097595,9.65,1.061,0.014769,83.39,93.86
2018-01-05 09:30:00,Friday,Weekday,34200,Maximum_Load,54.32440171245038,17.226,2.16,0.027176,68.41,98.1
2018-01-05 09:45:00,Friday,Weekday,35100,Maximum_Load,52.4700209403221,14.76,0.948,0.026045,65.45,92.66
2018-01-05 10:00:00,Friday,Weekday,36000,Maximum_Load,53.94535457258685,14.344,2.566,0.027096,95.19,99.9
2018-01-05 10:15:00,Friday,Weekday,36900,Maximum_Load,51.70183231681203,12.2,2.151,0.025869,77.94,98.19
